Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards,Fantasy_Reception_Points,Fantasy_RecivingYD_Points,Fantasy_ReceptionTD_Points,Fantasy_Standard_Reciving_Total
giovani-bernard,2016,CincinnatiBengals,10,39,336,8.6,32,1,16,41.03,3,0,39,33.6,6,39.6
giovani-bernard,2017,CincinnatiBengals,16,43,389,9.1,61,2,16,37.21,3,1,43,38.9,12,50.9
giovani-bernard,2018,CincinnatiBengals,12,35,218,6.2,26,0,8,22.86,2,0,35,21.8,0,21.8
giovani-bernard,2019,CincinnatiBengals,16,30,234,7.8,35,0,7,23.33,2,0,30,23.4,0,23.4
giovani-bernard,2020,CincinnatiBengals,16,47,355,7.6,42,3,15,31.91,3,1,47,35.5,18,53.5
travis-benjamin,2012,ClevelandBrowns,14,18,298,16.6,69,2,13,72.22,4,1,18,29.8,12,41.8
travis-benjamin,2013,ClevelandBrowns,8,5,105,21,39,0,4,80,4,0,5,10.5,0,10.5
travis-benjamin,2014,ClevelandBrowns,16,18,314,17.4,43,3,14,77.78,8,1,18,31.4,18,49.4
travis-benjamin,2015,ClevelandBrowns,16,68,966,14.2,61,5,39,57.35,12,6,68,96.6,30,126.6
travis-benjamin,2016,SanDiegoChargers,14,47,677,14.4,54,4,26,55.32,10,6,47,67.7,24,91.7
travis-benjamin,2017,LosAngelesChargers,16,34,567,16.7,62,4,20,58.82,10,4,34,56.7,24,80.7
travis-benjamin,2018,LosAngelesChargers,12,12,186,15.5,46,1,9,75,4,1,12,18.6,6,24.6
travis-benjamin,2019,LosAngelesChargers,5,6,30,5,13,0,3,50,0,0,6,3,0,3
travis-benjamin,2020,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2011,NewYorkJets,16,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2012,NewYorkJets,16,1,23,23,23,0,1,100,1,0,1,2.3,0,2.3
nick-lalonde-bellore,2013,NewYorkJets,16,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2014,NewYorkJets,16,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2015,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2016,SanFrancisco49ers,14,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2017,DetroitLions,13,1,1,1,1,1,1,100,0,0,1,0.1,6,6.1
nick-lalonde-bellore,2018,DetroitLions,14,4,15,3.8,8,0,2,50,0,0,4,1.5,0,1.5
nick-lalonde-bellore,2019,SeattleSeahawks,14,2,23,11.5,20,1,2,100,1,0,2,2.3,6,8.3
nick-lalonde-bellore,2020,SeattleSeahawks,16,1,9,9,9,0,1,100,0,0,1,0.9,0,0.9
levante-bellamy,2020,DenverBroncos,5,1,5,5,5,0,0,0,0,0,1,0.5,0,0.5
josh-bellamy,2012,KansasCityChiefs,3,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-bellamy,2013,WashingtonRedskins,5,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-bellamy,2014,ChicagoBears,4,0,0,0,0,0,0,0,0,0,0,0,0,0
josh-bellamy,2015,ChicagoBears,16,19,224,11.8,48,2,8,42.11,3,1,19,22.4,12,34.4
josh-bellamy,2016,ChicagoBears,16,19,282,14.8,31,1,13,68.42,6,0,19,28.2,6,34.2
josh-bellamy,2017,ChicagoBears,15,24,376,15.7,46,1,17,70.83,4,1,24,37.6,6,43.6
josh-bellamy,2018,ChicagoBears,16,14,117,8.4,20,1,8,57.14,1,0,14,11.7,6,17.7
josh-bellamy,2019,NewYorkJets,7,2,20,10,15,0,1,50,0,0,2,2,0,2
le-veon-bell,2013,PittsburghSteelers,13,45,399,8.9,43,0,13,28.89,5,1,45,39.9,0,39.9
le-veon-bell,2014,PittsburghSteelers,16,83,854,10.3,48,3,41,49.4,10,3,83,85.4,18,103.4
le-veon-bell,2015,PittsburghSteelers,6,24,136,5.7,20,0,4,16.67,2,0,24,13.6,0,13.6
le-veon-bell,2016,PittsburghSteelers,12,75,616,8.2,32,2,31,41.33,4,0,75,61.6,12,73.6
le-veon-bell,2017,PittsburghSteelers,15,85,655,7.7,42,2,31,36.47,5,1,85,65.5,12,77.5
le-veon-bell,2018,PittsburghSteelers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
le-veon-bell,2019,NewYorkJets,15,66,461,7,23,1,20,30.3,2,0,66,46.1,6,52.1
le-veon-bell,2020,KansasCityChiefs,11,16,138,8.6,30,0,7,43.75,1,0,16,13.8,0,13.8
blake-bell,2015,SanFrancisco49ers,14,15,186,12.4,48,0,5,33.33,3,1,15,18.6,0,18.6
blake-bell,2016,SanFrancisco49ers,13,4,85,21.3,45,0,2,50,2,1,4,8.5,0,8.5
blake-bell,2017,MinnesotaVikings,13,3,19,6.3,12,0,1,33.33,0,0,3,1.9,0,1.9
blake-bell,2018,JacksonvilleJaguars,10,8,67,8.4,16,0,3,37.5,0,0,8,6.7,0,6.7
blake-bell,2019,KansasCityChiefs,15,8,67,8.4,30,0,3,37.5,1,0,8,6.7,0,6.7
blake-bell,2020,DallasCowboys,16,11,110,10,24,0,7,63.64,1,0,11,11,0,11
chad-beebe,2018,MinnesotaVikings,3,4,39,9.8,18,0,3,75,0,0,4,3.9,0,3.9
chad-beebe,2019,MinnesotaVikings,3,2,70,35,61,0,2,100,1,1,2,7,0,7
chad-beebe,2020,MinnesotaVikings,14,20,201,10.1,40,2,12,60,1,1,20,20.1,12,32.1
odell-beckham,2014,NewYorkGiants,12,91,1305,14.3,80,12,57,62.64,16,6,91,130.5,72,202.5
odell-beckham,2015,NewYorkGiants,15,96,1450,15.1,87,13,67,69.79,19,8,96,145,78,223
odell-beckham,2016,NewYorkGiants,16,101,1367,13.5,75,10,65,64.36,20,6,101,136.7,60,196.7
odell-beckham,2017,NewYorkGiants,4,25,302,12.1,48,3,15,60,2,2,25,30.2,18,48.2
odell-beckham,2018,NewYorkGiants,12,77,1052,13.7,51,6,51,66.23,17,3,77,105.2,36,141.2
odell-beckham,2019,ClevelandBrowns,16,74,1035,14,89,4,44,59.46,16,3,74,103.5,24,127.5
odell-beckham,2020,ClevelandBrowns,7,23,319,13.9,43,3,17,73.91,3,1,23,31.9,18,49.9
andrew-beck,2019,DenverBroncos,16,9,90,10,29,1,6,66.67,1,0,9,9,6,15
andrew-beck,2020,DenverBroncos,10,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-beasley,2012,DallasCowboys,10,15,128,8.5,20,0,8,53.33,1,0,15,12.8,0,12.8
cole-beasley,2013,DallasCowboys,14,39,368,9.4,23,2,20,51.28,2,0,39,36.8,12,48.8
cole-beasley,2014,DallasCowboys,16,37,420,11.4,45,4,26,70.27,4,1,37,42,24,66
cole-beasley,2015,DallasCowboys,16,52,536,10.3,30,5,31,59.62,7,0,52,53.6,30,83.6
cole-beasley,2016,DallasCowboys,16,75,833,11.1,47,5,51,68,6,1,75,83.3,30,113.3
cole-beasley,2017,DallasCowboys,15,36,314,8.7,54,4,20,55.56,2,1,36,31.4,24,55.4
cole-beasley,2018,DallasCowboys,16,65,672,10.3,32,3,39,60,3,0,65,67.2,18,85.2
cole-beasley,2019,BuffaloBills,15,67,778,11.6,51,6,37,55.22,10,1,67,77.8,36,113.8
cole-beasley,2020,BuffaloBills,15,82,967,11.8,35,4,53,64.63,15,0,82,96.7,24,120.7
nick-bawden,2018,DetroitLions,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-bawden,2019,DetroitLions,10,4,17,4.3,10,0,1,25,0,0,4,1.7,0,1.7
nick-bawden,2020,DetroitLions,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-baugh,2019,CarolinaPanthers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus-baugh,2020,WashingtonFootballTeam,8,1,2,2,2,0,0,0,0,0,1,0.2,0,0.2
cameron-batson,2018,TennesseeTitans,11,8,82,10.3,26,0,5,62.5,1,0,8,8.2,0,8.2
cameron-batson,2019,TennesseeTitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron-batson,2020,TennesseeTitans,12,12,100,8.3,18,1,7,58.33,0,0,12,10,6,16
kenjon-barner,2013,CarolinaPanthers,8,2,7,3.5,5,0,0,0,0,0,2,0.7,0,0.7
kenjon-barner,2015,PhiladelphiaEagles,10,9,22,2.4,12,0,1,11.11,0,0,9,2.2,0,2.2
kenjon-barner,2016,PhiladelphiaEagles,13,5,42,8.4,15,0,3,60,0,0,5,4.2,0,4.2
kenjon-barner,2017,PhiladelphiaEagles,13,5,56,11.2,22,0,1,20,1,0,5,5.6,0,5.6
kenjon-barner,2018,CarolinaPanthers,9,1,3,3,3,0,0,0,0,0,1,0.3,0,0.3
kenjon-barner,2019,AtlantaFalcons,14,6,22,3.7,13,0,1,16.67,0,0,6,2.2,0,2.2
kenjon-barner,2020,TampaBayBuccaneers,6,0,0,0,0,0,0,0,0,0,0,0,0,0
saquon-barkley,2018,NewYorkGiants,16,91,721,7.9,57,4,30,32.97,5,2,91,72.1,24,96.1
saquon-barkley,2019,NewYorkGiants,13,52,438,8.4,65,2,14,26.92,6,2,52,43.8,12,55.8
saquon-barkley,2020,NewYorkGiants,2,6,60,10,38,0,3,50,1,0,6,6,0,6
matt-barkley,2013,PhiladelphiaEagles,3,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2014,PhiladelphiaEagles,1,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2015,ArizonaCardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2016,ChicagoBears,7,1,2,2,2,1,1,100,0,0,1,0.2,6,6.2
matt-barkley,2017,ArizonaCardinals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2018,BuffaloBills,1,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2019,BuffaloBills,2,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-barkley,2020,BuffaloBills,5,0,0,0,0,0,0,0,0,0,0,0,0,0
peyton-barber,2016,TampaBayBuccaneers,15,5,28,5.6,11,0,1,20,0,0,5,2.8,0,2.8
peyton-barber,2017,TampaBayBuccaneers,16,16,114,7.1,34,0,4,25,1,0,16,11.4,0,11.4
peyton-barber,2018,TampaBayBuccaneers,16,20,92,4.6,10,1,4,20,0,0,20,9.2,6,15.2
peyton-barber,2019,TampaBayBuccaneers,16,16,115,7.2,16,1,4,25,0,0,16,11.5,6,17.5
peyton-barber,2020,WashingtonFootballTeam,16,4,12,3,7,0,1,25,0,0,4,1.2,0,1.2
kalen-ballage,2018,MiamiDolphins,12,9,56,6.2,31,0,2,22.22,1,0,9,5.6,0,5.6
kalen-ballage,2019,MiamiDolphins,12,14,63,4.5,13,0,4,28.57,0,0,14,6.3,0,6.3
kalen-ballage,2020,LosAngelesChargers,11,29,166,5.7,21,0,5,17.24,1,0,29,16.6,0,16.6
jerome-cunningham,2014,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerome-cunningham,2015,NewYorkGiants,9,8,59,7.4,16,0,4,50,0,0,8,5.9,0,5.9
jerome-cunningham,2018,DetroitLions,3,0,0,0,0,0,0,0,0,0,0,0,0,0
jerome-cunningham,2019,WashingtonRedskins,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-culkin,2017,LosAngelesChargers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sean-culkin,2018,LosAngelesChargers,13,1,24,24,24,0,1,100,1,0,1,2.4,0,2.4
sean-culkin,2019,LosAngelesChargers,4,1,12,12,12,0,1,100,0,0,1,1.2,0,1.2
sean-culkin,2020,BaltimoreRavens,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dane-cruikshank,2018,TennesseeTitans,12,1,66,66,66,1,1,100,1,1,1,6.6,6,12.6
dane-cruikshank,2019,TennesseeTitans,16,0,0,0,0,0,0,0,0,0,0,0,0,0
dane-cruikshank,2020,TennesseeTitans,2,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah-crowell,2014,ClevelandBrowns,16,9,87,9.7,19,0,4,44.44,0,0,9,8.7,0,8.7
isaiah-crowell,2015,ClevelandBrowns,16,19,182,9.6,53,1,6,31.58,2,1,19,18.2,6,24.2
isaiah-crowell,2016,ClevelandBrowns,16,40,319,8,44,0,14,35,2,1,40,31.9,0,31.9
isaiah-crowell,2017,ClevelandBrowns,16,28,182,6.5,38,0,9,32.14,2,0,28,18.2,0,18.2
isaiah-crowell,2018,NewYorkJets,13,21,152,7.2,21,0,7,33.33,1,0,21,15.2,0,15.2
isaiah-crowell,2019,OaklandRaiders,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamison-crowder,2015,WashingtonRedskins,16,59,604,10.2,44,2,34,57.63,7,1,59,60.4,12,72.4
jamison-crowder,2016,WashingtonRedskins,16,67,847,12.6,55,7,34,50.75,11,3,67,84.7,42,126.7
jamison-crowder,2017,WashingtonRedskins,15,66,789,12,41,3,37,56.06,12,1,66,78.9,18,96.9
jamison-crowder,2018,WashingtonRedskins,9,29,388,13.4,79,2,15,51.72,4,1,29,38.8,12,50.8
jamison-crowder,2019,NewYorkJets,16,78,833,10.7,41,6,41,52.56,11,1,78,83.3,36,119.3
jamison-crowder,2020,NewYorkJets,12,59,699,11.9,69,6,32,54.24,9,2,59,69.9,36,105.9
jason-croom,2018,BuffaloBills,15,22,259,11.8,26,1,10,45.45,5,0,22,25.9,6,31.9
jason-croom,2019,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-croom,2020,PhiladelphiaEagles,4,1,3,3,3,1,1,100,0,0,1,0.3,6,6.3
river-cracraft,2018,DenverBroncos,8,1,44,44,44,0,1,100,1,1,1,4.4,0,4.4
river-cracraft,2019,PhiladelphiaEagles,1,0,0,0,0,0,0,0,0,0,0,0,0,0
river-cracraft,2020,SanFrancisco49ers,9,6,41,6.8,12,0,2,33.33,0,0,6,4.1,0,4.1
chandler-cox,2019,MiamiDolphins,13,0,0,0,0,0,0,0,0,0,0,0,0,0
chandler-cox,2020,MiamiDolphins,8,2,9,4.5,6,0,1,50,0,0,2,0.9,0,0.9
keke-coutee,2018,HoustonTexans,6,28,287,10.3,40,1,13,46.43,2,1,28,28.7,6,34.7
keke-coutee,2019,HoustonTexans,9,22,254,11.6,51,0,10,45.45,4,1,22,25.4,0,25.4
keke-coutee,2020,HoustonTexans,8,33,400,12.1,64,3,18,54.55,3,2,33,40,18,58
kirk-cousins,2012,WashingtonRedskins,3,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2013,WashingtonRedskins,5,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2014,WashingtonRedskins,6,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2015,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2016,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2017,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2018,MinnesotaVikings,16,1,-1,-1,-1,0,0,0,0,0,1,-0.1,0,-0.1
kirk-cousins,2019,MinnesotaVikings,15,0,0,0,0,0,0,0,0,0,0,0,0,0
kirk-cousins,2020,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0,0,0,0
cody-core,2016,CincinnatiBengals,8,17,200,11.8,50,0,7,41.18,3,1,17,20,0,20
cody-core,2017,CincinnatiBengals,13,0,0,0,0,0,0,0,0,0,0,0,0,0
cody-core,2018,CincinnatiBengals,14,13,160,12.3,30,1,7,53.85,2,0,13,16,6,22
cody-core,2019,NewYorkGiants,16,3,28,9.3,11,0,2,66.67,0,0,3,2.8,0,2.8
cody-core,2020,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pharoh-cooper,2016,LosAngelesRams,10,14,106,7.6,23,0,4,28.57,1,0,14,10.6,0,10.6
pharoh-cooper,2017,LosAngelesRams,16,11,84,7.6,26,0,3,27.27,1,0,11,8.4,0,8.4
pharoh-cooper,2018,ArizonaCardinals,7,0,0,0,0,0,0,0,0,0,0,0,0,0
pharoh-cooper,2019,ArizonaCardinals,13,25,243,9.7,28,1,10,40,4,0,25,24.3,6,30.3
pharoh-cooper,2020,CarolinaPanthers,16,5,73,14.6,32,0,3,60,1,0,5,7.3,0,7.3
amari-cooper,2015,OaklandRaiders,16,72,1070,14.9,68,6,45,62.5,16,6,72,107,36,143
amari-cooper,2016,OaklandRaiders,16,83,1153,13.9,64,5,47,56.63,21,2,83,115.3,30,145.3
amari-cooper,2017,OaklandRaiders,14,48,680,14.2,87,7,28,58.33,9,3,48,68,42,110
amari-cooper,2018,DallasCowboys,15,75,1005,13.4,90,7,53,70.67,10,3,75,100.5,42,142.5
amari-cooper,2019,DallasCowboys,16,79,1189,15.1,53,8,54,68.35,17,6,79,118.9,48,166.9
amari-cooper,2020,DallasCowboys,16,92,1114,12.1,69,5,54,58.7,13,3,92,111.4,30,141.4
brandin-cooks,2014,NewOrleansSaints,10,53,550,10.4,50,3,25,47.17,4,2,53,55,18,73
brandin-cooks,2015,NewOrleansSaints,16,84,1138,13.6,71,9,45,53.57,18,5,84,113.8,54,167.8
brandin-cooks,2016,NewOrleansSaints,16,78,1173,15,98,8,45,57.69,15,6,78,117.3,48,165.3
brandin-cooks,2017,NewEnglandPatriots,16,65,1082,16.7,64,7,42,64.62,18,7,65,108.2,42,150.2
brandin-cooks,2018,LosAngelesRams,16,80,1204,15.1,57,5,56,70,22,4,80,120.4,30,150.4
brandin-cooks,2019,LosAngelesRams,14,42,583,13.9,57,2,32,76.19,9,1,42,58.3,12,70.3
brandin-cooks,2020,HoustonTexans,15,81,1150,14.2,57,6,52,64.2,20,3,81,115,36,151
jared-cook,2009,TennesseeTitans,14,9,74,8.2,17,0,5,55.56,0,0,9,7.4,0,7.4
jared-cook,2010,TennesseeTitans,16,29,361,12.5,36,1,18,62.07,6,0,29,36.1,6,42.1
jared-cook,2011,TennesseeTitans,16,49,759,15.5,80,3,34,69.39,11,2,49,75.9,18,93.9
jared-cook,2012,TennesseeTitans,13,44,523,11.9,61,4,24,54.55,8,1,44,52.3,24,76.3
jared-cook,2013,St.LouisRams,16,51,671,13.2,47,5,34,66.67,9,1,51,67.1,30,97.1
jared-cook,2014,St.LouisRams,16,52,634,12.2,59,3,32,61.54,7,1,52,63.4,18,81.4
jared-cook,2015,St.LouisRams,16,39,481,12.3,49,0,19,48.72,7,1,39,48.1,0,48.1
jared-cook,2016,GreenBayPackers,10,30,377,12.6,47,1,19,63.33,6,1,30,37.7,6,43.7
jared-cook,2017,OaklandRaiders,16,54,688,12.7,35,2,35,64.81,10,0,54,68.8,12,80.8
jared-cook,2018,OaklandRaiders,16,68,896,13.2,45,6,46,67.65,15,1,68,89.6,36,125.6
jared-cook,2019,NewOrleansSaints,14,43,705,16.4,61,9,32,74.42,15,2,43,70.5,54,124.5
jared-cook,2020,NewOrleansSaints,15,37,504,13.6,46,7,27,72.97,6,3,37,50.4,42,92.4
dalvin-cook,2017,MinnesotaVikings,4,11,90,8.2,36,0,3,27.27,1,0,11,9,0,9
dalvin-cook,2018,MinnesotaVikings,11,40,305,7.6,27,2,15,37.5,5,0,40,30.5,12,42.5
dalvin-cook,2019,MinnesotaVikings,14,53,519,9.8,31,0,26,49.06,7,0,53,51.9,0,51.9
dalvin-cook,2020,MinnesotaVikings,14,44,361,8.2,50,1,17,38.64,4,1,44,36.1,6,42.1
james-conner,2017,PittsburghSteelers,14,0,0,0,0,0,0,0,0,0,0,0,0,0
james-conner,2018,PittsburghSteelers,13,55,497,9,29,1,20,36.36,5,0,55,49.7,6,55.7
james-conner,2019,PittsburghSteelers,10,34,251,7.4,26,3,14,41.18,4,0,34,25.1,18,43.1
james-conner,2020,PittsburghSteelers,13,35,215,6.1,18,0,10,28.57,0,0,35,21.5,0,21.5
chris-conley,2015,KansasCityChiefs,16,17,199,11.7,44,1,12,70.59,2,1,17,19.9,6,25.9
chris-conley,2016,KansasCityChiefs,16,44,530,12.1,39,0,30,68.18,4,0,44,53,0,53
chris-conley,2017,KansasCityChiefs,5,11,175,15.9,35,0,8,72.73,3,0,11,17.5,0,17.5
chris-conley,2018,KansasCityChiefs,16,32,334,10.4,27,5,18,56.25,4,0,32,33.4,30,63.4
chris-conley,2019,JacksonvilleJaguars,16,47,775,16.5,70,5,36,76.6,13,3,47,77.5,30,107.5
chris-conley,2020,JacksonvilleJaguars,15,40,471,11.8,51,2,24,60,5,1,40,47.1,12,59.1
tyler-conklin,2018,MinnesotaVikings,16,5,77,15.4,33,0,3,60,2,0,5,7.7,0,7.7
tyler-conklin,2019,MinnesotaVikings,15,8,58,7.3,20,0,2,25,1,0,8,5.8,0,5.8
tyler-conklin,2020,MinnesotaVikings,16,19,194,10.2,30,1,11,57.89,2,0,19,19.4,6,25.4
alex-collins,2016,SeattleSeahawks,11,11,84,7.6,14,0,6,54.55,0,0,11,8.4,0,8.4
alex-collins,2017,BaltimoreRavens,15,23,187,8.1,37,0,8,34.78,3,0,23,18.7,0,18.7
alex-collins,2018,BaltimoreRavens,10,15,105,7,24,1,6,40,2,0,15,10.5,6,16.5
alex-collins,2020,SeattleSeahawks,3,1,4,4,4,0,0,0,0,0,1,0.4,0,0.4
tevin-coleman,2015,AtlantaFalcons,12,2,14,7,10,0,0,0,0,0,2,1.4,0,1.4
tevin-coleman,2016,AtlantaFalcons,13,31,421,13.6,49,3,16,51.61,8,3,31,42.1,18,60.1
tevin-coleman,2017,AtlantaFalcons,15,27,299,11.1,39,3,13,48.15,4,0,27,29.9,18,47.9
tevin-coleman,2018,AtlantaFalcons,16,32,276,8.6,39,5,15,46.88,3,0,32,27.6,30,57.6
tevin-coleman,2019,SanFrancisco49ers,14,21,180,8.6,37,1,9,42.86,2,0,21,18,6,24
tevin-coleman,2020,SanFrancisco49ers,8,4,34,8.5,18,0,2,50,0,0,4,3.4,0,3.4
corey-coleman,2016,ClevelandBrowns,10,33,413,12.5,58,3,17,51.52,4,2,33,41.3,18,59.3
corey-coleman,2017,ClevelandBrowns,9,23,305,13.3,44,2,17,73.91,4,1,23,30.5,12,42.5
corey-coleman,2018,NewYorkGiants,8,5,71,14.2,30,0,5,100,1,0,5,7.1,0,7.1
corey-coleman,2019,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey-coleman,2020,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keelan-cole,2017,JacksonvilleJaguars,16,42,748,17.8,75,3,32,76.19,11,4,42,74.8,18,92.8
keelan-cole,2018,JacksonvilleJaguars,16,38,491,12.9,35,1,25,65.79,7,0,38,49.1,6,55.1
keelan-cole,2019,JacksonvilleJaguars,16,24,361,15,55,3,19,79.17,5,2,24,36.1,18,54.1
keelan-cole,2020,JacksonvilleJaguars,16,55,642,11.7,51,5,34,61.82,8,1,55,64.2,30,94.2
tarik-cohen,2017,ChicagoBears,16,53,353,6.7,70,1,9,16.98,2,1,53,35.3,6,41.3
tarik-cohen,2018,ChicagoBears,16,71,725,10.2,70,5,29,40.85,9,3,71,72.5,30,102.5
tarik-cohen,2019,ChicagoBears,16,79,456,5.8,31,3,18,22.78,2,0,79,45.6,18,63.6
