Player_Id,Year,Fumbles,Rushing_Yards,Receiving_Yards,Rushing_TD,Receptions,Recieving_TD,Fantasy_Reception_Points,Fantasy_Rushing_Points,Fantasy_Standard_Reciving_Points,Total_Standard,Total_PPR
marshawn-lynch,2008,1,1306,300,13,47,1,47,208.6,36,243.6,290.6
lesean-mccoy,2018,1,1309,238,17,34,0,34,232.9,23.8,255.7,289.7
desean-jackson,2013,0,137,1332,1,82,9,82,19.7,187.2,206.89999999999998,288.9
adrian-peterson,2009,4,1341,436,12,43,0,43,206.1,43.6,245.7,288.7
larry-fitzgerald,2015,0,41,1215,0,109,9,109,4.1,175.5,179.6,288.6
larry-fitzgerald,2009,0,41,1092,0,97,13,97,4.1,187.2,191.29999999999998,288.29999999999995
adrian-peterson,2009,1,1298,436,12,43,0,43,201.8,43.6,244.4,287.40000000000003
melvin-gordon,2017,2,997,476,10,58,4,58,159.7,71.6,229.29999999999998,287.29999999999995
marshawn-lynch,2013,1,1306,316,13,36,2,36,208.6,43.6,251.2,287.2
melvin-gordon,2017,1,1105,476,8,58,4,58,158.5,71.6,229.1,287.1
marshawn-lynch,2014,3,1204,367,12,37,4,37,192.4,60.7,250.10000000000002,287.1
adrian-peterson,2018,6,1383,208,18,20,1,20,246.3,26.8,267.1,287.1
lesean-mccoy,2015,1,1607,292,9,32,2,32,214.7,41.2,254.89999999999998,286.9
larry-fitzgerald,2015,0,14,1215,0,109,9,109,1.4,175.5,176.9,285.9
larry-fitzgerald,2009,0,14,1092,0,97,13,97,1.4,187.2,188.6,285.6
desean-jackson,2013,0,104,1332,1,82,9,82,16.4,187.2,203.6,285.6
kareem-hunt,2018,1,1327,378,8,26,7,26,180.7,79.8,259.5,285.5
larry-fitzgerald,2015,0,8,1215,0,109,9,109,0.8,175.5,176.3,285.3
devonta-freeman,2016,1,1079,462,11,54,2,54,173.9,58.2,231.10000000000002,285.1
larry-fitzgerald,2015,0,5,1215,0,109,9,109,0.5,175.5,176,285
larry-fitzgerald,2009,0,8,1092,0,97,13,97,0.8,187.2,188,285
calvin-ridley,2020,0,34,1374,0,90,9,90,3.4,191.4,194.8,284.8
desean-jackson,2013,0,96,1332,1,82,9,82,15.6,187.2,202.79999999999998,284.79999999999995
larry-fitzgerald,2009,0,5,1092,0,97,13,97,0.5,187.2,187.7,284.7
adrian-peterson,2010,6,1485,341,11,36,1,36,214.5,40.1,248.6,284.6
lesean-mccoy,2009,1,1607,308,9,40,0,40,214.7,30.8,244.5,284.5
mark-ingram,2016,2,1124,319,12,46,4,46,184.4,55.9,238.3,284.3
christian-mccaffrey,2018,1,435,867,2,107,6,107,55.5,122.7,177.2,284.2
leonard-fournette,2019,2,1040,522,9,76,0,76,158,52.2,208.2,284.2
calvin-ridley,2020,0,27,1374,0,90,9,90,2.7,191.4,194.1,284.1
lesean-mccoy,2019,1,1309,181,17,28,1,28,232.9,24.1,256,284
le-veon-bell,2019,3,1268,461,7,66,1,66,168.8,52.1,217.9,283.90000000000003
keenan-allen,2017,1,75,1393,0,102,6,102,7.5,175.3,181.8,283.8
alshon-jeffery,2013,0,105,1421,0,89,7,89,10.5,184.1,194.6,283.6
frank-gore,2006,4,1120,485,10,61,1,61,172,54.5,222.5,283.5
le-veon-bell,2014,0,789,854,3,83,3,83,96.9,103.4,200.3,283.3
kenyan-drake,2018,3,955,477,10,53,5,53,155.5,77.7,230.2,283.2
frank-gore,2006,2,1214,485,8,61,1,61,169.4,54.5,221.9,282.9
tyler-lockett,2020,0,114,1054,1,100,10,100,17.4,165.4,182.8,282.8
darren-waller,2020,0,21,1196,0,107,9,107,2.1,173.6,175.7,282.7
alvin-kamara,2018,3,797,709,5,81,4,81,109.7,94.9,201.60000000000002,282.6
frank-gore,2006,2,1211,485,8,61,1,61,169.1,54.5,221.6,282.6
adrian-peterson,2016,3,2097,8,12,3,0,3,281.7,0.8,279.5,282.5
adrian-peterson,2014,3,2097,18,12,2,0,2,281.7,1.8,280.5,282.5
christian-mccaffrey,2018,0,225,867,5,107,6,107,52.5,122.7,175.2,282.2
jarvis-landry,2017,0,113,987,1,112,9,112,17.3,152.7,170,282
mark-ingram,2017,2,1124,416,12,58,0,58,184.4,41.6,224,282
devonta-freeman,2016,2,1056,462,11,54,2,54,171.6,58.2,227.8,281.8
le-veon-bell,2016,1,860,616,8,75,2,75,134,73.6,206.6,281.6
calvin-ridley,2020,0,1,1374,0,90,9,90,0.1,191.4,191.5,281.5
ezekiel-elliott,2019,6,1434,420,6,54,2,54,179.4,54,227.4,281.4
darren-waller,2020,0,5,1196,0,107,9,107,0.5,173.6,174.1,281.1
melvin-gordon,2018,2,997,490,10,50,4,50,159.7,73,230.7,280.7
ezekiel-elliott,2018,5,979,567,6,77,3,77,133.9,74.7,203.60000000000002,280.6
melvin-gordon,2018,1,1105,490,8,50,4,50,158.5,73,230.5,280.5
melvin-gordon,2017,2,986,476,9,58,4,58,152.6,71.6,222.2,280.2
a-j-green,2015,1,53,1297,0,86,10,86,5.3,189.7,194,280
julio-jones,2019,0,56,1394,0,99,6,99,5.6,175.4,181,280
tyreek-hill,2017,0,267,1183,3,75,7,75,44.7,160.3,205,280
a-j-green,2015,0,38,1297,0,86,10,86,3.8,189.7,193.5,279.5
alshon-jeffery,2013,0,2,1421,1,89,7,89,6.2,184.1,190.29999999999998,279.3
frank-gore,2006,3,1128,485,9,61,1,61,166.8,54.5,218.3,279.3
frank-gore,2015,5,1695,267,8,34,1,34,217.5,32.7,245.2,279.2
adrian-peterson,2015,9,1760,222,10,30,0,30,236,22.2,249.2,279.2
todd-gurley,2016,5,1305,327,13,43,0,43,208.5,32.7,236.2,279.2
adrian-peterson,2013,9,1760,171,10,29,1,29,236,23.1,250.10000000000002,279.1
ezekiel-elliott,2016,3,1357,363,12,32,1,32,207.7,42.3,247,279
keenan-allen,2017,0,16,1393,0,102,6,102,1.6,175.3,176.9,278.9
adrian-peterson,2007,9,1760,268,10,19,1,19,236,32.8,259.8,278.8
frank-gore,2009,4,1120,406,10,52,3,52,172,58.6,226.6,278.6
keenan-allen,2017,0,9,1393,0,102,6,102,0.9,175.3,176.20000000000002,278.20000000000005
adrian-peterson,2010,4,1341,341,12,36,1,36,206.1,40.1,242.2,278.2
adrian-peterson,2011,6,1383,139,18,18,1,18,246.3,19.9,260.2,278.2
desean-jackson,2013,0,29,1332,1,82,9,82,8.9,187.2,196.1,278.1
melvin-gordon,2017,0,885,476,10,58,4,58,148.5,71.6,220.1,278.1
kareem-hunt,2020,1,1327,304,8,38,5,38,180.7,60.4,240.1,278.09999999999997
frank-gore,2009,2,1214,406,8,52,3,52,169.4,58.6,226,278
aaron-jones,2019,1,1104,474,9,49,3,49,164.4,65.4,228.8,277.8
frank-gore,2009,2,1211,406,8,52,3,52,169.1,58.6,225.7,277.7
marshawn-lynch,2008,3,1257,300,12,47,1,47,197.7,36,230.7,277.7
julio-jones,2019,0,30,1394,0,99,6,99,3,175.4,178.4,277.4
james-conner,2018,3,973,497,12,55,1,55,169.3,55.7,222,277
adrian-peterson,2010,1,1298,341,12,36,1,36,201.8,40.1,240.9,276.90000000000003
lesean-mccoy,2013,3,1319,539,5,52,2,52,161.9,65.9,224.8,276.8
jarvis-landry,2017,0,60,987,1,112,9,112,12,152.7,164.7,276.7
james-white,2018,0,425,751,5,87,7,87,72.5,117.1,189.6,276.6
austin-ekeler,2019,1,260,993,2,92,8,92,38,147.3,184.3,276.3
adrian-peterson,2012,6,1485,217,11,40,1,40,214.5,27.7,236.2,276.2
marshawn-lynch,2011,4,1590,212,11,28,1,28,225,27.2,248.2,276.2
julio-jones,2019,0,15,1394,0,99,6,99,1.5,175.4,176.9,275.9
julio-jones,2019,0,12,1394,0,99,6,99,1.2,175.4,176.6,275.6
derrick-henry,2017,5,1540,136,16,11,1,11,250,19.6,264.6,275.6
alshon-jeffery,2013,1,33,1421,0,89,7,89,3.3,184.1,186.4,275.4
derrick-henry,2020,5,1540,114,16,19,0,19,250,11.4,256.4,275.4
lesean-mccoy,2014,1,1309,155,17,28,0,28,232.9,15.5,247.4,275.4
julio-jones,2019,0,7,1394,0,99,6,99,0.7,175.4,176.1,275.1
a-j-green,2015,1,2,1297,0,86,10,86,0.2,189.7,188.89999999999998,274.9
lesean-mccoy,2015,3,1267,292,13,32,2,32,204.7,41.2,242.89999999999998,274.9
t-y-hilton,2016,0,29,1448,0,91,6,91,2.9,180.8,183.70000000000002,274.70000000000005
lesean-mccoy,2017,3,1319,448,5,59,2,59,161.9,56.8,215.7,274.7
dalvin-cook,2020,3,1135,361,13,44,1,44,191.5,42.1,230.6,274.6
julio-jones,2019,0,1,1394,0,99,6,99,0.1,175.4,175.5,274.5
frank-gore,2009,3,1128,406,9,52,3,52,166.8,58.6,222.4,274.40000000000003
d-k-metcalf,2020,0,11,1303,0,83,10,83,1.1,190.3,191.4,274.4
marshawn-lynch,2013,3,1257,316,12,36,2,36,197.7,43.6,238.29999999999998,274.3
chris-godwin,2019,0,8,1333,0,86,9,86,0.8,187.3,188.10000000000002,274.1
t-y-hilton,2016,0,20,1448,0,91,6,91,2,180.8,182.8,273.8
adrian-peterson,2018,9,1760,208,10,20,1,20,236,26.8,253.8,273.8
adrian-peterson,2008,6,1383,125,18,21,0,21,246.3,12.5,252.8,273.8
melvin-gordon,2018,2,986,490,9,50,4,50,152.6,73,223.6,273.6
cooper-kupp,2019,0,33,1161,0,94,10,94,3.3,176.1,179.4,273.4
devonta-freeman,2015,4,865,578,7,73,3,73,128.5,75.8,200.3,273.3
desean-jackson,2013,0,41,1332,0,82,9,82,4.1,187.2,191.29999999999998,273.29999999999995
larry-fitzgerald,2011,0,41,1411,0,80,8,80,4.1,189.1,193.2,273.2
desean-jackson,2013,0,38,1332,0,82,9,82,3.8,187.2,191,273
mark-ingram,2015,2,1124,405,12,50,0,50,184.4,40.5,222.9,272.9
cooper-kupp,2019,0,25,1161,0,94,10,94,2.5,176.1,178.6,272.6
rob-gronkowski,2014,0,2,1124,1,82,12,82,6.2,184.4,190.6,272.6
lesean-mccoy,2009,3,1267,308,13,40,0,40,204.7,30.8,232.5,272.5
t-y-hilton,2016,0,6,1448,0,91,6,91,0.6,180.8,181.4,272.4
marshawn-lynch,2008,3,1204,300,12,47,1,47,192.4,36,225.4,272.4
tyler-lockett,2020,0,69,1054,0,100,10,100,6.9,165.4,172.3,272.3
frank-gore,2017,5,1695,245,8,29,1,29,217.5,30.5,243,272
demaryius-thomas,2015,0,5,1304,0,105,6,105,0.5,166.4,166.9,271.9
jarvis-landry,2017,0,10,987,1,112,9,112,7,152.7,159.7,271.7
derrick-henry,2016,5,1540,137,16,13,0,13,250,13.7,258.7,271.7
lesean-mccoy,2018,1,1607,238,9,34,0,34,214.7,23.8,237.5,271.5
melvin-gordon,2018,0,885,490,10,50,4,50,148.5,73,221.5,271.5
adrian-peterson,2019,6,1383,142,18,17,0,17,246.3,14.2,254.5,271.5
darren-sproles,2011,0,603,710,2,86,7,86,72.3,113,185.3,271.3
tyler-lockett,2020,0,58,1054,0,100,10,100,5.8,165.4,171.20000000000002,271.2
ezekiel-elliott,2020,6,1434,338,6,52,2,52,179.4,45.8,219.2,271.2
frank-gore,2010,4,1120,452,10,46,2,46,172,57.2,225.2,271.2
dalvin-cook,2018,3,1135,305,13,40,2,40,191.5,42.5,231,271
frank-gore,2010,2,1214,452,8,46,2,46,169.4,57.2,224.60000000000002,270.6
frank-gore,2007,4,1120,436,10,53,1,53,172,49.6,217.6,270.6
larry-fitzgerald,2011,0,14,1411,0,80,8,80,1.4,189.1,190.5,270.5
demaryius-thomas,2015,1,1,1304,0,105,6,105,0.1,166.4,165.5,270.5
cooper-kupp,2019,0,4,1161,0,94,10,94,0.4,176.1,176.5,270.5
desean-jackson,2013,0,12,1332,0,82,9,82,1.2,187.2,188.39999999999998,270.4
robert-woods,2018,1,155,1219,2,86,6,86,27.5,157.9,184.4,270.4
frank-gore,2010,2,1211,452,8,46,2,46,169.1,57.2,224.3,270.3
justin-jefferson,2020,0,2,1400,0,88,7,88,0.2,182,182.2,270.2
adrian-peterson,2009,3,1266,436,10,43,0,43,186.6,43.6,227.2,270.2
frank-gore,2007,2,1214,436,8,53,1,53,169.4,49.6,217,270
desean-jackson,2013,0,7,1332,0,82,9,82,0.7,187.2,187.89999999999998,269.9
larry-fitzgerald,2011,0,8,1411,0,80,8,80,0.8,189.1,189.9,269.9
frank-gore,2012,5,1695,234,8,28,1,28,217.5,29.4,241.9,269.9
derrick-henry,2018,5,1540,99,16,15,0,15,250,9.9,254.89999999999998,269.9
adrian-peterson,2012,4,1341,217,12,40,1,40,206.1,27.7,229.79999999999998,269.8
frank-gore,2007,2,1211,436,8,53,1,53,169.1,49.6,216.7,269.7
larry-fitzgerald,2011,0,5,1411,0,80,8,80,0.5,189.1,189.6,269.6
marshawn-lynch,2012,4,1590,196,11,23,1,23,225,25.6,246.6,269.6
ezekiel-elliott,2017,3,1357,269,12,26,2,26,207.7,38.9,243.6,269.59999999999997
desean-jackson,2013,0,2,1332,0,82,9,82,0.2,187.2,187.39999999999998,269.4
le-veon-bell,2013,0,1361,399,8,45,0,45,184.1,39.9,224,269
marshawn-lynch,2013,3,1204,316,12,36,2,36,192.4,43.6,233,269
alshon-jeffery,2014,0,105,1133,0,85,10,85,10.5,173.3,183.8,268.8
adrian-peterson,2012,1,1298,217,12,40,1,40,201.8,27.7,228.5,268.5
todd-gurley,2020,0,1251,164,17,25,0,25,227.1,16.4,243.5,268.5
lesean-mccoy,2012,3,1319,373,5,54,3,54,161.9,55.3,214.2,268.2
alfred-morris,2014,4,1613,155,13,17,0,17,239.3,15.5,250.8,267.8
dalvin-cook,2017,4,1557,90,16,11,0,11,251.7,9,256.7,267.7
tyler-lockett,2020,0,20,1054,0,100,10,100,2,165.4,167.4,267.4
todd-gurley,2019,5,1305,207,13,31,2,31,208.5,32.7,236.2,267.2
jarvis-landry,2015,0,113,1157,1,110,4,110,17.3,139.7,157,267
frank-gore,2010,3,1128,452,9,46,2,46,166.8,57.2,221,267
lesean-mccoy,2013,1,1080,539,7,52,2,52,150,65.9,214.9,266.9
marshawn-lynch,2009,4,1590,179,11,28,0,28,225,17.9,238.9,266.9
todd-gurley,2015,0,1251,188,17,21,0,21,227.1,18.8,245.9,266.9
frank-gore,2007,3,1128,436,9,53,1,53,166.8,49.6,213.4,266.40000000000003
keenan-allen,2019,1,75,1199,0,104,6,104,7.5,155.9,162.4,266.4
jarvis-landry,2017,0,17,987,0,112,9,112,1.7,152.7,154.39999999999998,266.4
le-veon-bell,2013,2,1291,399,9,45,0,45,183.1,39.9,221,266
darren-sproles,2011,2,329,710,6,86,7,86,68.9,113,179.9,265.9
lesean-mccoy,2019,1,1607,181,9,28,1,28,214.7,24.1,237.79999999999998,265.8
jarvis-landry,2017,0,10,987,0,112,9,112,1,152.7,153.7,265.7
robert-woods,2018,0,157,1219,1,86,6,86,21.7,157.9,179.6,265.6
christian-mccaffrey,2020,1,1387,149,15,17,1,17,228.7,20.9,248.6,265.59999999999997
julio-jones,2016,0,56,1409,0,83,6,83,5.6,176.9,182.5,265.5
brandin-cooks,2015,0,73,1138,1,84,9,84,13.3,167.8,181.10000000000002,265.1
adrian-peterson,2011,9,1760,139,10,18,1,18,236,19.9,246.9,264.9
lesean-mccoy,2017,1,1080,448,7,59,2,59,150,56.8,205.8,264.8
david-montgomery,2020,0,1070,438,8,54,2,54,155,55.8,210.8,264.8
lesean-mccoy,2013,3,1138,539,6,52,2,52,149.8,65.9,212.70000000000002,264.70000000000005
larry-fitzgerald,2017,0,41,1156,0,109,6,109,4.1,151.6,155.7,264.7
brandin-cooks,2015,0,68,1138,1,84,9,84,12.8,167.8,180.60000000000002,264.6
alshon-jeffery,2014,0,2,1133,1,85,10,85,6.2,173.3,179.5,264.5
julio-jones,2012,0,56,1198,0,79,10,79,5.6,179.8,185.4,264.4
stefon-diggs,2018,0,62,1021,0,102,9,102,6.2,156.1,162.29999999999998,264.3
deandre-hopkins,2019,0,18,1165,0,104,7,104,1.8,158.5,160.3,264.3
stefon-diggs,2018,0,61,1021,0,102,9,102,6.1,156.1,162.2,264.2
allen-robinson,2020,0,9,1250,0,102,6,102,0.9,161,161.9,263.9
todd-gurley,2018,2,885,580,6,59,4,59,124.5,82,204.5,263.5
allen-robinson,2020,0,2,1250,0,102,6,102,0.2,161,161.2,263.2
mark-ingram,2019,2,1124,247,12,26,5,26,184.4,54.7,237.10000000000002,263.1
julio-jones,2016,0,30,1409,0,83,6,83,3,176.9,179.9,262.9
marshawn-lynch,2011,1,1306,212,13,28,1,28,208.6,27.2,234.79999999999998,262.8
deandre-hopkins,2019,0,1,1165,0,104,7,104,0.1,158.5,158.6,262.6
lesean-mccoy,2017,3,1138,448,6,59,2,59,149.8,56.8,203.60000000000002,262.6
adrian-peterson,2020,6,1383,101,18,12,0,12,246.3,10.1,250.40000000000003,262.40000000000003
larry-fitzgerald,2017,0,14,1156,0,109,6,109,1.4,151.6,153,262
julio-jones,2012,0,30,1198,0,79,10,79,3,179.8,182.8,261.8
rob-gronkowski,2015,0,2,1176,1,72,11,72,6.2,183.6,189.79999999999998,261.8
todd-gurley,2018,1,678,580,9,59,4,59,121.8,82,202.8,261.8
jarvis-landry,2015,0,60,1157,1,110,4,110,12,139.7,151.7,261.7
mark-ingram,2016,2,1018,319,10,46,4,46,161.8,55.9,215.70000000000002,261.7
keenan-allen,2019,0,16,1199,0,104,6,104,1.6,155.9,157.5,261.5
julio-jones,2016,0,15,1409,0,83,6,83,1.5,176.9,178.4,261.4
t-y-hilton,2014,0,29,1345,0,82,7,82,2.9,176.5,179.4,261.4
larry-fitzgerald,2017,0,8,1156,0,109,6,109,0.8,151.6,152.4,261.4
robert-woods,2018,0,115,1219,1,86,6,86,17.5,157.9,175.4,261.4
leonard-fournette,2019,0,1152,522,3,76,0,76,133.2,52.2,185.39999999999998,261.4
larry-fitzgerald,2017,0,5,1156,0,109,6,109,0.5,151.6,152.1,261.1
julio-jones,2016,0,12,1409,0,83,6,83,1.2,176.9,178.1,261.1
keenan-allen,2019,0,9,1199,0,104,6,104,0.9,155.9,156.8,260.8
adrian-peterson,2015,6,1485,222,11,30,0,30,214.5,22.2,230.7,260.7
alshon-jeffery,2014,1,33,1133,0,85,10,85,3.3,173.3,175.60000000000002,260.6
julio-jones,2016,0,7,1409,0,83,6,83,0.7,176.9,177.6,260.6
adrian-peterson,2013,6,1485,171,11,29,1,29,214.5,23.1,231.6,260.6
t-y-hilton,2014,0,20,1345,0,82,7,82,2,176.5,178.5,260.5
adrian-peterson,2008,9,1760,125,10,21,0,21,236,12.5,239.5,260.5
julio-jones,2012,0,15,1198,0,79,10,79,1.5,179.8,181.3,260.3
frank-gore,2008,4,1120,373,10,43,2,43,172,49.3,217.3,260.3
adrian-peterson,2007,6,1485,268,11,19,1,19,214.5,32.8,241.3,260.3
golden-tate,2014,0,41,1331,0,99,4,99,4.1,157.1,161.2,260.2
alvin-kamara,2019,1,728,533,8,81,1,81,120.8,59.3,179.1,260.1
julio-jones,2012,0,12,1198,0,79,10,79,1.2,179.8,181,260
julio-jones,2016,0,1,1409,0,83,6,83,0.1,176.9,177,260
le-veon-bell,2014,0,556,854,3,83,3,83,73.6,103.4,177,260
michael-thomas,2016,0,1,1137,0,92,9,92,0.1,167.7,167.79999999999998,259.79999999999995
frank-gore,2008,2,1214,373,8,43,2,43,169.4,49.3,216.7,259.7
adrian-peterson,2010,3,1266,341,10,36,1,36,186.6,40.1,223.7,259.7
tyreek-hill,2017,0,123,1183,2,75,7,75,24.3,160.3,184.60000000000002,259.6
golden-tate,2014,0,34,1331,0,99,4,99,3.4,157.1,160.5,259.5
julio-jones,2012,0,7,1198,0,79,10,79,0.7,179.8,180.5,259.5
lesean-mccoy,2018,3,1267,238,13,34,0,34,204.7,23.8,225.5,259.5
mark-ingram,2017,2,1018,416,10,58,0,58,161.8,41.6,201.4,259.40000000000003
adam-thielen,2020,0,89,925,0,74,14,74,8.9,176.5,185.4,259.4
stefon-diggs,2018,0,13,1021,0,102,9,102,1.3,156.1,157.4,259.4
stefon-diggs,2018,0,13,1021,0,102,9,102,1.3,156.1,157.4,259.4
le-veon-bell,2017,0,789,655,3,85,2,85,96.9,77.5,174.4,259.4
frank-gore,2008,2,1211,373,8,43,2,43,169.1,49.3,216.39999999999998,259.4
golden-tate,2014,0,31,1331,0,99,4,99,3.1,157.1,160.2,259.2
nick-chubb,2019,2,1494,278,8,36,0,36,197.4,27.8,223.20000000000002,259.2
golden-tate,2014,0,30,1331,0,99,4,99,3,157.1,160.1,259.1
keenan-allen,2018,1,75,1196,0,97,6,97,7.5,155.6,162.1,259.1
stefon-diggs,2018,0,10,1021,0,102,9,102,1,156.1,157.1,259.1
t-y-hilton,2014,0,6,1345,0,82,7,82,0.6,176.5,177.1,259.1
julio-jones,2012,0,1,1198,0,79,10,79,0.1,179.8,179.9,258.9
michael-thomas,2017,0,1,1245,0,104,5,104,0.1,154.5,154.6,258.6
julian-edelman,2019,0,107,1117,0,100,6,100,10.7,147.7,158.39999999999998,258.4
kenyan-drake,2018,2,817,477,8,53,5,53,129.7,77.7,205.39999999999998,258.4
golden-tate,2014,0,22,1331,0,99,4,99,2.2,157.1,159.29999999999998,258.3
lesean-mccoy,2012,1,1080,373,7,54,3,54,150,55.3,204.3,258.3
adrian-peterson,2017,6,1383,70,18,11,0,11,246.3,7,247.3,258.3
stefon-diggs,2018,0,1,1021,0,102,9,102,0.1,156.1,156.2,258.2
adrian-peterson,2019,9,1760,142,10,17,0,17,236,14.2,241.2,258.2
golden-tate,2014,0,20,1331,0,99,4,99,2,157.1,159.1,258.1
george-kittle,2018,0,22,1377,0,88,5,88,2.2,167.7,169.89999999999998,257.9
aaron-jones,2020,1,1104,355,9,47,2,47,164.4,47.5,210.9,257.9
golden-tate,2014,0,16,1331,0,99,4,99,1.6,157.1,158.7,257.7
frank-gore,2016,4,1120,277,10,38,4,38,172,51.7,219.7,257.7
golden-tate,2014,0,14,1331,0,99,4,99,1.4,157.1,158.5,257.5
marshawn-lynch,2010,4,1590,145,11,22,0,22,225,14.5,235.5,257.5
george-kittle,2018,0,17,1377,0,88,5,88,1.7,167.7,169.39999999999998,257.4
marshawn-lynch,2007,4,1590,184,11,18,0,18,225,18.4,239.4,257.4
julian-edelman,2013,0,107,1056,0,105,6,105,10.7,141.6,152.29999999999998,257.3
lesean-mccoy,2014,1,1607,155,9,28,0,28,214.7,15.5,229.2,257.2
julian-edelman,2019,0,94,1117,0,100,6,100,9.4,147.7,157.1,257.1
adam-thielen,2020,0,6,925,1,74,14,74,6.6,176.5,183.1,257.1
frank-gore,2016,2,1214,277,8,38,4,38,169.4,51.7,219.10000000000002,257.1
brandin-cooks,2015,0,52,1138,0,84,9,84,5.2,167.8,173,257
lesean-mccoy,2020,1,1309,101,17,15,0,15,232.9,10.1,242,257
frank-gore,2016,2,1211,277,8,38,4,38,169.1,51.7,218.8,256.8
george-kittle,2018,0,10,1377,0,88,5,88,1,167.7,168.7,256.7
jarvis-landry,2015,0,10,1157,1,110,4,110,7,139.7,146.7,256.7
brandin-cooks,2016,0,73,1173,1,78,8,78,13.3,165.3,178.60000000000002,256.6
golden-tate,2014,0,4,1331,0,99,4,99,0.4,157.1,157.5,256.5
tyreek-hill,2017,0,151,1183,1,75,7,75,21.1,160.3,181.4,256.4
lesean-mccoy,2011,3,1319,315,5,48,3,48,161.9,49.5,208.4,256.4
travis-kelce,2019,0,4,1229,1,97,5,97,6.4,152.9,159.3,256.3
marshawn-lynch,2012,1,1306,196,13,23,1,23,208.6,25.6,233.2,256.2
brandin-cooks,2016,0,68,1173,1,78,8,78,12.8,165.3,178.10000000000002,256.1
lesean-mccoy,2012,3,1138,373,6,54,3,54,149.8,55.3,202.10000000000002,256.1
frank-gore,2008,3,1128,373,9,43,2,43,166.8,49.3,213.10000000000002,256.1
marshawn-lynch,2017,4,1590,151,11,20,0,20,225,15.1,236.1,256.1
julio-jones,2017,0,56,1444,0,88,3,88,5.6,162.4,168,256
julian-edelman,2013,0,94,1056,0,105,6,105,9.4,141.6,151,256
darren-sproles,2012,0,603,667,2,75,7,75,72.3,108.7,181,256
brandin-cooks,2015,0,40,1138,0,84,9,84,4,167.8,171.8,255.8
chris-carson,2020,3,1151,287,9,37,4,37,169.1,52.7,218.8,255.8
lesean-mccoy,2010,1,895,592,3,78,2,78,107.5,71.2,177.7,255.7
allen-robinson,2019,0,9,1147,0,98,7,98,0.9,156.7,157.6,255.6
golden-tate,2014,1,4,1331,0,99,4,99,0.4,157.1,156.5,255.5
a-j-brown,2020,0,60,1075,1,70,11,70,12,173.5,185.5,255.5
adrian-peterson,2018,6,1485,208,11,20,1,20,214.5,26.8,235.3,255.3
aaron-jones,2018,2,1084,206,16,26,1,26,204.4,26.6,229,255
allen-robinson,2019,0,2,1147,0,98,7,98,0.2,156.7,156.89999999999998,254.89999999999998
brandin-cooks,2015,0,30,1138,0,84,9,84,3,167.8,170.8,254.8
darren-sproles,2011,0,438,710,2,86,7,86,55.8,113,168.8,254.8
lamar-miller,2015,2,1099,397,8,47,2,47,157.9,51.7,207.60000000000002,254.60000000000002
adrian-peterson,2009,1,970,436,12,43,0,43,169,43.6,211.6,254.6
adrian-peterson,2015,4,1341,222,12,30,0,30,206.1,22.2,224.29999999999998,254.3
keenan-allen,2018,0,16,1196,0,97,6,97,1.6,155.6,157.2,254.2
adrian-peterson,2013,4,1341,171,12,29,1,29,206.1,23.1,225.2,254.2
alfred-morris,2012,4,1613,77,13,11,0,11,239.3,7.7,243,254
adrian-peterson,2007,4,1341,268,12,19,1,19,206.1,32.8,234.89999999999998,253.89999999999998
jonathan-taylor,2020,1,1169,299,11,36,1,36,182.9,35.9,217.8,253.8
lesean-mccoy,2019,3,1267,181,13,28,1,28,204.7,24.1,225.79999999999998,253.8
keenan-allen,2020,1,75,992,0,100,8,100,7.5,147.2,153.7,253.7
jarvis-landry,2019,0,113,1174,1,83,6,83,17.3,153.4,170.70000000000002,253.7
brandin-cooks,2015,0,18,1138,0,84,9,84,1.8,167.8,169.60000000000002,253.60000000000002
adam-thielen,2020,0,30,925,0,74,14,74,3,176.5,179.5,253.5
keenan-allen,2018,0,9,1196,0,97,6,97,0.9,155.6,156.5,253.5
frank-gore,2016,3,1128,277,9,38,4,38,166.8,51.7,215.5,253.5
marshawn-lynch,2009,1,1306,179,13,28,0,28,208.6,17.9,225.5,253.5
julio-jones,2017,0,30,1444,0,88,3,88,3,162.4,165.4,253.4
tyler-lockett,2019,0,114,1057,1,82,8,82,17.4,153.7,171.1,253.1
adrian-peterson,2015,1,1298,222,12,30,0,30,201.8,22.2,223,253
adrian-peterson,2013,1,1298,171,12,29,1,29,201.8,23.1,223.9,252.9
frank-gore,2006,3,1102,485,5,61,1,61,140.2,54.5,191.7,252.7
adrian-peterson,2007,1,1298,268,12,19,1,19,201.8,32.8,233.60000000000002,252.60000000000002
melvin-gordon,2016,2,997,419,10,41,2,41,159.7,53.9,211.6,252.6
melvin-gordon,2016,1,1105,419,8,41,2,41,158.5,53.9,211.4,252.4
julian-edelman,2019,1,57,1117,0,100,6,100,5.7,147.7,152.39999999999998,252.39999999999998
alfred-morris,2013,4,1613,78,13,9,0,9,239.3,7.8,243.10000000000002,252.10000000000002
adam-thielen,2020,0,15,925,0,74,14,74,1.5,176.5,178,252
adam-thielen,2020,0,15,925,0,74,14,74,1.5,176.5,178,252
julio-jones,2017,0,15,1444,0,88,3,88,1.5,162.4,163.9,251.9
julio-jones,2017,0,12,1444,0,88,3,88,1.2,162.4,163.6,251.60000000000002
adam-thielen,2020,0,11,925,0,74,14,74,1.1,176.5,177.6,251.6
